"CorporateNumber","CorporationName","CorporateStatus","FilingType","AddressLine1","AddressLine2","City","State","ZipCode","Country","FillingDate"
"P05000000319","ILE LEARNING CENTERS INC.                       ","A","DOMP","           16084 SW 87 TERRACE                       ","                                          ","MIAMI                       ","FL","33193     ","  ","01012005"
"P05000000329","IJUDY.COM  INC                                  ","A","DOMP","           2539 PALESTA DR                           ","                                          ","TRINITY                     ","FL","34655     ","  ","01012005"
"P05000000339","EILEEN K. MANION, P.A.                          ","A","DOMP","           519 FOX HOLLOW LN                         ","                                          ","ST AUGUSTINE                ","FL","32086-5401","US","01012005"
"P05000000349","CAROL WECHSLER, CPA, PA                         ","A","DOMP","           3300 UNIVERSITY DRIVE                     ","803                                       ","CORAL SPRINGS               ","FL","33065     ","  ","01012005"
"P05000000259","SUN-PAN ENTERPRISES, INC.                       ","A","DOMP","           997 73RD STREET                           ","                                          ","MARATHON                    ","FL","33050     ","US","01012005"
"P05000000359","J. SELLARS ENTERPRISES, INC.                    ","A","DOMP","           271 EAST RIVER ROAD                       ","                                          ","EAST PALATKA                ","FL","32131     ","  ","01012005"
"P05000000369","ASHKAY, INC                                     ","A","DOMP","           1880 NE 206 TERRACE                       ","                                          ","NORTH MIAMI BEACH           ","FL","33179     ","  ","01032005"
"L05000000379","SUNSHINE LANE PROPERTIES, LLC                   ","A","FLAL","           825 SUNSHINE LANE                         ","                                          ","ALTAMONTE SPRINGS           ","FL","32714     ","  ","12272004"
"P05000000389","TONY TILE AND PLUS CORP.                        ","A","DOMP","           POST OFFICE BOX 646                       ","                                          ","LOXAHATCHEE                 ","FL","33470     ","US","01032005"
"P05000000399","KECH THIS INC.                                  ","A","DOMP","           910 NW 197 TERR.                          ","                                          ","MIAMI                       ","FL","33169     ","US","01022005"
"P05000000409","TERRA WOODWORKING INC.                          ","A","DOMP","           4420  18 ST NE                            ","                                          ","NAPLES                      ","FL","34120     ","  ","12282004"
"P05000000419","ACCOUNTING & TAX CENTER OF CENTRAL FLORIDA, INC.","A","DOMP","           5458 HOFFNER AVENUE                       ","SUITE 303                                 ","ORLANDO                     ","FL","32812     ","  ","12282004"
"P05000000429","ZEIGCO INC                                      ","A","DOMP","           3208 KILBURN ROAD                         ","                                          ","HOLIDAY                     ","FL","34691     ","US","01032005"
"P05000000439","PARK BENCH HOLDINGS, INC.                       ","A","DOMP","           20515 E. COUNTRY CLUB DRIVE               ","#949                                      ","AVENTURA                    ","FL","33180     ","  ","01012005"
"P05000000269","GREGORY A. MAROLF, M.D., P.A.                   ","A","DOMP","           4374 LAVENDER DRIVE                       ","                                          ","PALM HARBOR                 ","FL","34685     ","  ","01032005"
"L05000000369","LEVERNE'S CARPENTRY, LLC                        ","A","FLAL","           9465 SE SUNRISE WAY                       ","                                          ","HOBE SOUND                  ","FL","33455     ","  ","12272004"
"F05000000009","GURA & LEIGH ASSOCIATES, INC.                   ","A","FORP","           4330 EAST-WEST HIGHWAY, SUITE 205         ","                                          ","BETHESDA                    ","MD","20814     ","  ","12302004"
"M05000000009","INTEGRATED HEALTHCARE OF FLORIDA, L.L.C.        ","A","FORL","           7000 SW HAMPTON ST., SUITE 219            ","                                          ","PORTLAND                    ","OR","97223     ","  ","12272004"
"P05000000459","WHOLE-SUM THERAPIES, INC.                       ","A","DOMP","           140 N. ORLANDO AVE.,                      ","SUITE 130                                 ","WINTER PARK                 ","FL","32789     ","  ","01032005"
"L05000000389","SMS FLIGHT OPERATIONS, LLC                      ","A","FLAL","           4916 CANEY COURT                          ","                                          ","PORT RICHEY                 ","FL","34668     ","  ","12302004"
"P05000000469","GREGORY JAMES MASONRY INC                       ","A","DOMP","           840 S GRAND HWY APT 62B                   ","                                          ","CLERMONT                    ","FL","34711     ","US","12292004"
"P05000000479","E-Z PAY OF FLORIDA INC.                         ","A","DOMP","           22 E. NEW HAVEN AVE                       ","C                                         ","MELBOURNE                   ","FL","32901     ","  ","12312004"
"P05000000489","SONNY'S CARPET & FLOORING, INC.                 ","A","DOMP","           93 HOOD DR.                               ","                                          ","PENSACOLA                   ","FL","32543     ","  ","01032005"
"P05000000499","AMERICAN FREE TRUCKING INC                      ","A","DOMP","           3920 NW 172 TERRACE                       ","                                          ","OPA LOCKA                   ","FL","33055     ","  ","01032005"
"P05000000379","EMPIRE OF CHINA WOK, INC.                       ","A","DOMP","           5373 EHRLICH ROAD                         ","SUITE 202                                 ","TAMPA                       ","FL","33625     ","US","01012005"
"P05000000509","ACTION LOCATING SERVICE INC                     ","A","DOMP","           2609 N FOREST RIDGE BLVD                  ","204                                       ","HERNANDO                    ","FL","34442-5123","  ","01032005"
"L05000000399","MIDNIGHT SUN PROPERTIES, LLC                    ","A","FLAL","           1055 PARK STREET                          ","                                          ","JACKSONVILLE                ","FL","32204     ","  ","12302004"
