"CorporateNumber","CorporationName","CorporateStatus","FilingType","AddressLine1","AddressLine2","City","State","ZipCode","Country","FillingDate"
"L05000003779","ENSEMBLE, LLC                                   ","A","FLAL","           2450 NE MIAMI GARDENS DRIVE               ","2ND FLOOR                                 ","MIAMI                       ","FL","33180     ","US","01122005"
"L05000003819","EAGLES INVESTMENTS, LLC                         ","A","FLAL","           2120 DREW STREET                          ","                                          ","CLEARWATER                  ","FL","33765     ","US","01132005"
"L05000003859","DEVELOPMENT ASSOCIATES, LLC                     ","A","FLAL","           5109 GARFIELD STREET                      ","                                          ","HOLLYWOOD                   ","FL","33021     ","  ","01122005"
"L05000003869","JAF SERVICES LLC                                ","A","FLAL","           4164 INVERRARY DRIVE                      ","1013                                      ","LAUDERHILL                  ","FL","33319     ","  ","01082005"
"L05000003879","NORTH FLORIDA REAL PROPERTIES, LLC              ","A","FLAL","           18 HARBOR COURT                           ","                                          ","FERNANDINA BEACH            ","FL","32034     ","  ","01172005"
"P05000006319","VISION MORTGAGE OF NORTH FLORIDA, INC.          ","A","DOMP","           2200 STANFORD RD                          ","                                          ","PANAMA CITY                 ","FL","32405     ","  ","01122005"
"P05000006329","DELIZ KREOL & MORE INC.                         ","A","DOMP","           819 US 1                                  ","LAKE PARK SHOPPES                         ","LAKE PARK                   ","FL","33403     ","  ","01122005"
"L05000003889","NATURAL CHICKEN GRILL OF PINE CREST LLC         ","A","FLAL","           2260 SW 132ND AVENUE                      ","                                          ","MIAMI                       ","FL","33175-1121","  ","01122005"
"L05000003899","700 HB 18, L.L.C.                               ","A","FLAL","           138 PARK DRIVE                            ","                                          ","BAL HARBOUR                 ","FL","33154     ","  ","01122005"
"P05000006339","PROFESSIONAL APPRAISAL SOLUTIONS, INC.          ","A","DOMP","           1210 MILLENNIUM PARKWAY                   ","SUITE 2030                                ","BRANDON                     ","FL","33511     ","  ","01112005"
"N05000000399","FOUR CORNERS REDEMPTION HOUSE, INC              ","A","DOMN","P          PO BOX 2131                               ","                                          ","DAVENPORT                   ","FL","33836     ","  ","01122005"
"M05000000189","DIVERSIFIED EXECUTIVE CRESTVIEW, LLC            ","A","FORL","           5550 CHELSEN WOOD DR                      ","                                          ","DULUTH                      ","GA","30097     ","  ","01132005"
"P05000006349","METRO FASHION INC.                              ","A","DOMP","           648 W SOUTH ST                            ","                                          ","ORLANDO                     ","FL","32805     ","US","01122005"
"L05000003909","TAG CLEANING SERVICES, LLC                      ","A","FLAL","           8710 PASEO DE VALENCIA ST                 ","                                          ","FORT MYERS                  ","FL","33908-9657","  ","01122005"
"P05000006359","G&R PRIVATE INVESTMENTS INC                     ","A","DOMP","           2384 E. DOLPHIN RIDGE                     ","                                          ","WEST PALM BEACH             ","FL","33406     ","  ","01122005"
"P05000006369","ACE GROUP OF COMPANIES INC                      ","A","DOMP","           9748 SW 1ST ST                            ","                                          ","PLANTATION                  ","FL","33324     ","  ","01112005"
"L05000003919","E.T. PRODUCTIONS, LLC                           ","A","FLAL","           94 BALTIC CIRCLE                          ","                                          ","TAMPA                       ","FL","33606     ","  ","01122005"
"P05000006379","JEJ PERFECT LAWN CORP                           ","A","DOMP","           6242 ASH FIELD PL                         ","                                          ","WESLEY CHAPEL               ","FL","33544     ","US","01112005"
"P05000006389","BOBCAT INTERNATIONAL, INC.                      ","A","DOMP","           555 SOUTH POWERLINE ROAD                  ","                                          ","POMPANO BEACH               ","FL","33069     ","US","01122005"
"L05000003929","LLE TITLE LLC                                   ","A","FLAL","           1200 BRICKELL AVENUE, #1620               ","                                          ","MIAMI                       ","FL","33131     ","  ","01122005"
"P05000006399","SONJA BINGHAM - ALL ABOUT POOLS, INC.           ","A","DOMP","           8680 N MEYER SQ                           ","                                          ","DUNNELLON                   ","FL","34433     ","  ","01122005"
"N05000000409","HIS WAY, INC.                                   ","A","DOMN","P          3387 AH-WE-WA COURT                       ","                                          ","COCONUT GROVE               ","FL","33133     ","  ","01132005"
"P05000006409","CARIBE MEDICAL CENTER, INC.                     ","A","DOMP","           11373 W FLAGLER ST SUITE 202              ","                                          ","MIAMI                       ","FL","33174     ","  ","01122005"
"P05000006419","CEBAR ENTERPRISES INC.                          ","A","DOMP","           P O BOX 258                               ","                                          ","MAYO                        ","FL","32066     ","  ","01122005"
"L05000003939","WELLINGTON INTERIORS, LLC                       ","A","FLAL","           3315 WINDSOR BOULEVARD                    ","                                          ","VERO BEACH                  ","FL","32963     ","  ","01122005"
"P05000006439","J.M.S. COOPER MORTGAGE FUNDING CORP.            ","A","DOMP","           1435 NW 13TH TERRACE                      ","                                          ","MIAMI                       ","FL","32125     ","US","01122005"
"L05000003949","PYRAMID CONTRACTORS, LLC                        ","A","FLAL","           1600 GOVERNOR'S DRIVE                     ","BLDG. 1, SUITE 133                        ","PENSACOLA                   ","FL","32514     ","  ","01122005"
"P05000006449","MARK M. BILLS, D.M.D., P.A.                     ","A","DOMP","           189 NASSAU STREET S.                      ","                                          ","VENICE                      ","FL","34285     ","  ","01122005"
