"CorporateNumber","CorporationName","CorporateStatus","FilingType","AddressLine1","AddressLine2","City","State","ZipCode","Country","FillingDate"
"L05000053239","RAIN PRODUCTIONS, LLC                           ","A","FLAL","           7226 WEST COLONIAL DRIVE                  ","#284                                      ","ORLANDO                     ","FL","32818     ","US","06012005"
"P05000077769","ALPHA US INVESTMENTS, INC.                      ","A","DOMP","           10308 EMERALD WOODS AVENUE                ","                                          ","ORLANDO                     ","FL","32836     ","  ","05272005"
"L05000053259","ATLANTICO OF LAUDERDALE, LLC                    ","A","FLAL","           4040 GALT OCEAN DRIVE                     ","SUITE 1104                                ","FORT LAUDERDALE             ","FL","33308     ","  ","05262005"
"L05000053269","CONCEPTS IN OPTIMUM DESIGN, LLC                 ","A","FLAL","           3412 27TH STREET W.                       ","SUITE 103                                 ","BRADENTON                   ","FL","34205     ","US","05272005"
"P05000077779","PHAZE 2 SOLON CO, INC.                          ","A","DOMP","           3046 GULFSTREAM RD                        ","                                          ","LAKE WORTH                  ","FL","33461     ","  ","05272005"
"L05000053279","CRYSTAL CREEK COUNTRY CLUB LLC                  ","A","FLAL","           135 SUN N LAKE BLVD S                     ","                                          ","LAKE PLACID                 ","FL","33852     ","US","05242005"
"P05000077789","JOHN NOBLES INC                                 ","A","DOMP","           4078 GREEN STREET                         ","                                          ","JACKSONVILLE                ","FL","32205     ","  ","05272005"
"L05000053289","TONY MENDOLA, LLC                               ","A","FLAL","           PO BOX 6331                               ","                                          ","OCALA                       ","FL","34478     ","  ","05272005"
"L05000053219","1756 CENTRAL LLC                                ","A","FLAL","           1756 CENTRAL AVENUE                       ","                                          ","ST.  PETERSBURG             ","FL","33712     ","  ","06012005"
"L05000053249","ARCHITECTURAL REVIEW SERVICES, LLC              ","A","FLAL","           POST OFFICE BOX 730541                    ","                                          ","ORMOND BEACH                ","FL","32173     ","US","05272005"
"L05000053299","CNL INVESTMENT GROUP, LLC                       ","A","FLAL","           2250 ASHBURY DRIVE                        ","                                          ","CLEARWATER                  ","  ","33764     ","  ","05272005"
"L05000053319","DOCUMENT PROTECTION SERVICES, LLC               ","A","FLAL","           10028 OASIS PALM DR                       ","                                          ","TAMPA                       ","FL","33615     ","  ","05312005"
"L05000053339","OSCAR WALLCOVERING, L.L.C.                      ","A","FLAL","           4303 NW 58 STREET                         ","                                          ","FT.LAUDERDALE               ","FL","33319     ","  ","05282005"
"L05000053349","MIDDLETON & ASSOCIATES MORTGAGE AND FINANCE, LLC","A","FLAL","           407 S.W. 4TH AVENUE                       ","                                          ","GAINESVILLE                 ","FL","32601     ","  ","05272005"
"L05000053369","HOTROD HOLDINGS, LLC                            ","A","FLAL","           900 SOUTH STATE ROAD 7                    ","                                          ","PLANTATION                  ","FL","33317     ","US","05312005"
"L05000053379","TFF VENTURES, LLC                               ","A","FLAL","           210 PELHAM ROAD                           ","120C                                      ","FORT WALTON BEACH           ","FL","32547     ","  ","06012005"
"L05000053399","CARTRIDGES OF PALM COAST LLC                    ","A","FLAL","           P.O.BOX 353487                            ","                                          ","PALM COAST                  ","FL","32135     ","US","06012005"
"L05000053409","FOAM INSULATION FLORIDA LTD. CO.                ","A","FLAL","           1424 BRIGHAM LOOP                         ","                                          ","GENEVA                      ","FL","32732     ","  ","05302005"
"L05000053229","SOLE 1804 UNIT, LLC                             ","A","FLAL","           1111 BRICKELL AVE                         ","11TH FLOOR                                ","MIAMI                       ","FL","33131     ","US","05272005"
"P05000077799","FEDERAL TRANSLATORS & INTERPRETERS, INC.        ","A","DOMP","           10600 BLOOMFIELD DRIVE                    ","APT #513                                  ","ORLANDO                     ","FL","32825     ","  ","06012005"
"L05000053329","DONALD ALEXANDER LLC                            ","A","FLAL","           2107 GLENMONT LANE                        ","                                          ","0RLANDO                     ","FL","32817     ","  ","05312005"
"L05000053359","MAJESTIC PROPERTIES DESIGN DISTRICT, LLC        ","A","FLAL","           35 NORTHEAST 40 STREET                    ","3RD FLOOR                                 ","MIAMI                       ","FL","33137     ","US","05252005"
"L05000053389","FLORIDA ADVANCED GARAGE DOORS LLC               ","A","FLAL","           581 TIMBER RUN LANE                       ","                                          ","GROVELAND                   ","FL","34736     ","US","05312005"
"L05000053419","CROWNFUND LLC                                   ","A","FLAL","           240 NW 32ND CT                            ","                                          ","FORT LAUDERDALE             ","FL","33309     ","US","05312005"
"L05000053429","OZ FAUX FINISHING LLC                           ","A","FLAL","           5255 TOWER DR.                            ","                                          ","CAPE CORAL                  ","FL","33904     ","  ","06012005"
"P05000077839","SMILES COUNTRY STORE, INC.                      ","A","DOMP","           4109 LAND O LAKES BLVD.                   ","                                          ","LAND O LAKES                ","FL","34639     ","US","05262005"
"L05000053439","LKM PROPERTIES, LLC                             ","A","FLAL","           120 BURRELL CIRCLE                        ","                                          ","KISSIMMEE                   ","FL","34744     ","US","05312005"
